127.0.0.1 - - [31/Jul/2019:19:50:15 +0200] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.2.2 HTTP/1.1" 200 201161
127.0.0.1 - - [31/Jul/2019:19:50:15 +0200] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.11.4 HTTP/1.1" 200 8283
127.0.0.1 - - [31/Jul/2019:19:50:15 +0200] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 15238
127.0.0.1 - - [31/Jul/2019:19:50:15 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=4e2d69cec5&1564595415809 HTTP/1.1" 200 1114
127.0.0.1 - - [31/Jul/2019:19:50:16 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=4e2d69cec5&1564595416250 HTTP/1.1" 200 572
127.0.0.1 - - [31/Jul/2019:19:50:16 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=4e2d69cec5&1564595416576 HTTP/1.1" 200 1
127.0.0.1 - - [31/Jul/2019:19:50:15 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1188
127.0.0.1 - - [31/Jul/2019:19:50:15 +0200] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.1" 200 693
127.0.0.1 - - [31/Jul/2019:19:50:17 +0200] "GET /wp-admin/plugins.php HTTP/1.1" 200 43186
127.0.0.1 - - [31/Jul/2019:19:50:18 +0200] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.2.2 HTTP/1.1" 200 340661
127.0.0.1 - - [31/Jul/2019:19:50:18 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,wp-util,wp-a11y,updates,jquery-ui-core,thickbox,plugin-install,svg-painter&ver=5.2.2 HTTP/1.1" 200 102495
127.0.0.1 - - [31/Jul/2019:19:50:18 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.2.2 HTTP/1.1" 200 108792
127.0.0.1 - - [31/Jul/2019:19:50:18 +0200] "GET /wp-admin/images/spinner.gif HTTP/1.1" 200 3656
127.0.0.1 - - [31/Jul/2019:19:50:11 +0200] "POST /wp-cron.php?doing_wp_cron=1564595411.2643320560455322265625 HTTP/1.1" 200 -
127.0.0.1 - - [31/Jul/2019:19:50:22 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 112
127.0.0.1 - - [31/Jul/2019:19:50:24 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 125
127.0.0.1 - - [31/Jul/2019:19:50:25 +0200] "GET /wp-admin/options-general.php HTTP/1.1" 200 66543
127.0.0.1 - - [31/Jul/2019:19:50:26 +0200] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter&ver=5.2.2 HTTP/1.1" 200 29247
127.0.0.1 - - [31/Jul/2019:19:50:38 +0200] "POST /wp-cron.php?doing_wp_cron=1564595438.8980360031127929687500 HTTP/1.1" 200 -
127.0.0.1 - - [31/Jul/2019:19:50:38 +0200] "GET / HTTP/1.1" 200 11351
127.0.0.1 - - [31/Jul/2019:19:50:39 +0200] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.2.2 HTTP/1.1" 200 29295
127.0.0.1 - - [31/Jul/2019:19:50:39 +0200] "GET /wp-includes/css/dist/block-library/theme.min.css?ver=5.2.2 HTTP/1.1" 200 1495
127.0.0.1 - - [31/Jul/2019:19:50:39 +0200] "GET /wp-includes/js/wp-embed.min.js?ver=5.2.2 HTTP/1.1" 200 1403
127.0.0.1 - - [31/Jul/2019:19:50:39 +0200] "GET /wp-content/themes/twentynineteen/style.css?ver=1.4 HTTP/1.1" 200 212849
127.0.0.1 - - [31/Jul/2019:19:50:39 +0200] "GET /wp-content/themes/twentynineteen/print.css?ver=1.4 HTTP/1.1" 200 3949
127.0.0.1 - - [31/Jul/2019:19:50:39 +0200] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.2.2 HTTP/1.1" 200 13840
127.0.0.1 - - [31/Jul/2019:19:50:39 +0200] "GET /favicon.ico HTTP/1.1" 404 1222
127.0.0.1 - - [31/Jul/2019:19:50:46 +0200] "POST /wp-admin/options.php HTTP/1.1" 302 -
127.0.0.1 - - [31/Jul/2019:19:50:47 +0200] "GET /wp-admin/options-general.php?settings-updated=true HTTP/1.1" 200 66689
127.0.0.1 - - [31/Jul/2019:19:50:48 +0200] "GET /wp-admin/options-writing.php HTTP/1.1" 200 29352
127.0.0.1 - - [31/Jul/2019:19:50:54 +0200] "GET /wp-admin/options-reading.php HTTP/1.1" 200 29399
127.0.0.1 - - [31/Jul/2019:19:51:03 +0200] "POST /wp-admin/options.php HTTP/1.1" 302 -
127.0.0.1 - - [31/Jul/2019:19:51:03 +0200] "GET /wp-admin/options-reading.php?settings-updated=true HTTP/1.1" 200 29595
127.0.0.1 - - [31/Jul/2019:19:51:05 +0200] "GET /wp-admin/options-discussion.php HTTP/1.1" 200 36797
127.0.0.1 - - [31/Jul/2019:19:51:24 +0200] "POST /wp-admin/options.php HTTP/1.1" 302 -
127.0.0.1 - - [31/Jul/2019:19:51:24 +0200] "GET /wp-admin/options-discussion.php?settings-updated=true HTTP/1.1" 200 36919
127.0.0.1 - - [31/Jul/2019:19:51:25 +0200] "GET /wp-admin/options-media.php HTTP/1.1" 200 27301
127.0.0.1 - - [31/Jul/2019:19:51:30 +0200] "GET /wp-admin/options-permalink.php HTTP/1.1" 200 33957
